permno,cik,link_start,link_end
92171,0001395057,2007-07-27,2019-12-31
92172,0001393883,2007-07-18,
92173,0001395325,2007-07-27,
92174,0001112920,2007-07-19,2020-08-31
92175,0001381117,2007-07-09,2009-06-30
92177,0001396279,2007-07-20,2017-02-27
92178,0001333849,2007-07-23,2013-06-06
92179,0001366751,2007-07-02,2009-04-22
92181,0001230992,2007-07-09,2025-09-30
92182,0001132484,2007-07-19,2010-11-10
92183,0001394159,2007-07-20,2015-09-30
92184,0001388195,2007-08-01,2017-12-29
92185,0001314475,2007-07-09,2017-11-30
92186,0001168220,2007-07-26,2012-03-30
92188,0001390844,2007-08-01,2020-05-29
92190,0001401106,2007-07-19,2011-10-28
92191,0001348259,2007-07-31,2018-07-31
92192,0001116435,2007-07-20,2010-04-30
92193,0001324205,2007-07-12,2009-05-14
92194,0001175685,2007-07-25,2008-04-30
92195,0001615418,2007-07-16,2019-02-28
92196,0000777002,1985-10-24,1987-12-01
92197,0001271940,2007-07-16,2011-11-04
92198,0001319327,2007-07-18,2012-07-03
92199,0001376556,2007-07-27,2010-03-24
92201,0001392562,2007-07-10,2015-09-30
92202,0001395943,2007-07-19,2009-07-02
92203,0001397187,2007-07-30,
92204,0001403849,2007-07-26,2015-07-31
92205,0001397516,2007-07-25,2018-11-30
92206,0001392091,2007-07-18,2009-02-19
92206,0001392091,2011-05-16,2022-08-31
92207,0001388133,2007-07-03,2017-09-29
92208,0001362719,2007-07-18,2008-09-08
92210,0001385292,2007-07-25,2019-10-31
92211,0001401678,2007-07-26,2011-02-04
92212,0001073146,2007-08-21,2010-08-12
92213,0001167419,2007-08-28,
92214,0001400400,2007-08-09,2012-02-29
92215,0001343719,2007-08-01,2016-04-22
92216,0001331427,2007-08-29,2011-12-19
92217,0000745664,1984-11-15,1993-03-18
92218,0001320760,2007-08-01,2010-03-31
92218,0001320760,2024-11-14,
92219,0001168652,2007-08-08,2008-08-21
92220,0000937556,2007-08-08,
92221,0001099590,2007-08-10,
92222,0001401395,2007-08-13,
92223,0001398797,2007-08-15,2014-12-02
92224,0001401112,2007-08-10,2016-06-03
92225,0000749290,1984-10-01,2005-10-12
92226,0001365216,2007-08-02,2018-02-28
92227,0001331301,2007-08-01,2016-01-29
92228,0001399250,2007-08-20,2016-09-30
92229,0001207074,2007-08-03,2021-02-26
92230,0001291855,2007-08-23,
92231,0001162862,2007-08-09,2011-05-06
92232,0001385544,2007-08-10,2016-09-30
92233,0000756824,1985-03-27,1989-04-10
92234,0001464790,2007-08-13,2009-07-31
92235,0001082084,2007-08-30,2008-10-23
92239,0001358071,2007-08-03,2021-01-29
92240,0001400897,2007-08-27,
92241,0000733729,1985-06-28,1995-04-28
92242,0001095691,2007-08-23,2009-02-11
92243,0001396838,2007-08-02,2014-01-28
92244,0001405658,2007-08-08,2016-08-31
92245,0001389050,2007-08-21,
92248,0001134115,2007-08-03,
92252,0001357459,2007-08-27,2021-04-27
92252,0001357459,2021-04-28,
92253,0001319150,2007-08-08,
92254,0001629210,2007-08-01,2015-04-17
92255,0001304464,2007-08-07,2013-10-07
92256,0001349892,2007-08-07,2010-12-22
92257,0001124610,2007-08-14,2023-11-30
92258,0001403132,2007-08-09,2015-12-31
92259,0001402902,2007-08-16,2021-03-08
92261,0001398659,2007-08-02,
92262,0001364128,2007-09-20,2022-09-30
92263,0001407298,2007-09-27,2021-08-31
92264,0001403238,2007-09-26,2014-12-31
92265,0001287668,2007-09-28,2012-02-17
92266,0001088787,2007-09-24,2012-07-10
92267,0001399186,2007-09-10,2015-06-30
92268,0001397821,2007-09-28,2013-04-30
92269,0001398664,2007-09-12,2011-11-30
92270,0001403275,2007-09-21,2016-10-31
92271,0001396502,2007-09-26,2024-04-30
92272,0001395627,2007-09-26,2021-03-31
92275,0001398481,2007-09-26,2014-01-31
92276,0000713079,1985-07-15,1989-06-30
92282,0001165231,2007-09-20,2015-06-30
92284,0000096638,1985-10-22,2003-03-31
92284,0000096638,2003-04-01,2009-11-17
92293,0000816761,2007-10-01,
92294,0001334933,2007-09-28,
92295,0001347452,2007-09-24,2012-09-05
92296,0001131096,2007-09-20,2019-02-28
92298,0001315320,2007-09-24,2010-10-20
92299,0001401573,2007-10-02,2012-10-31
92300,0001261888,2007-10-29,2012-03-30
92301,0001413855,2007-10-31,2025-04-30
92301,0001413855,2025-05-01,2025-05-20
92302,0001405277,2007-10-03,2016-02-09
92303,0001401564,2007-10-10,2025-04-30
92304,0001357227,2007-10-25,2010-03-31
92306,0001382696,2007-10-23,2011-03-28
92307,0001138412,2007-10-30,2011-03-07
92308,0001549276,2007-10-15,2016-07-29
92309,0001396440,2007-10-05,
92310,0001401923,2007-10-05,2013-03-28
92311,0001398090,2007-10-26,2009-05-21
92312,0001054303,2007-10-16,2012-09-13
92313,0000774388,1985-10-04,1991-02-28
92314,0001402606,2007-10-31,2020-09-04
92315,0001288946,2007-10-31,2009-11-05
92316,0001398161,2007-10-10,2009-02-27
92317,0000850660,2007-10-09,2010-12-02
92319,0001230355,2007-10-17,2015-08-31
92320,0001087934,2007-10-26,2016-11-30
92321,0000225926,1980-06-04,1983-05-16
92321,0000225926,1985-01-21,1990-07-30
92322,0001403568,2007-10-25,
92324,0000745651,2007-10-09,2011-11-15
92326,0001376139,2007-10-23,
92327,0001405503,2007-10-05,2019-06-28
92328,0001260625,2007-10-29,2011-09-30
92330,0001253955,2007-10-10,2011-02-28
92331,0001407739,2007-10-19,2017-09-29
92332,0001239188,2007-10-03,2016-07-18
92333,0001402175,2007-10-08,2009-09-30
92334,0001398632,2007-10-17,2009-10-05
92335,0001389771,2007-10-23,2009-10-09
92338,0001412494,2007-10-24,2011-05-16
92339,0001399768,2007-11-02,2009-10-01
92340,0000764039,1985-04-18,1992-02-06
92340,0000764039,1995-10-02,2008-12-26
92341,0001113306,2007-10-31,2014-11-13
92343,0001407623,2007-10-30,2025-02-28
92344,0001411825,2007-10-19,2014-07-31
92345,0001389545,2007-10-26,
92346,0001376812,2007-10-18,2012-07-09
92354,0001399249,2007-10-25,2022-10-31
92355,0000844150,2007-12-01,
92364,0000770719,1985-08-14,1992-07-31
92372,0000735703,1985-05-17,1992-07-08
92374,0001405082,2007-10-31,2007-10-31
92374,0001405082,2007-11-01,2009-10-30
92375,0001384072,2007-10-24,2017-07-31
92375,0001384072,2017-08-01,2017-08-02
92376,0001396546,2007-10-11,2009-11-30
92378,0001408287,2007-11-01,2015-06-25
92379,0001413159,2007-10-10,2024-03-28
92380,0001448397,2007-10-26,
92381,0001409012,2007-11-14,2010-10-29
92384,0001413257,2007-11-07,2016-11-04
92385,0001409493,2007-11-16,
92386,0001414850,2007-11-09,2016-08-31
92388,0001410838,2007-11-16,2014-11-28
92389,0001393744,2007-11-15,2013-05-31
92393,0001415016,2007-11-01,2014-07-31
92394,0001405287,2007-11-27,2012-04-30
92395,0001403853,2007-11-20,2016-01-19
92399,0000741556,1984-12-03,2011-05-31
92400,0001396033,2007-11-09,2024-08-09
92401,0000756767,1985-06-26,1985-06-27
92401,0000756767,1985-06-28,1998-09-29
92402,0001408198,2007-11-15,
92403,0001412495,2007-11-16,2013-08-30
92404,0001409134,2007-11-09,2009-12-31
92405,0001403256,2007-11-14,2023-11-30
92406,0001412350,2007-11-28,2021-12-31
92419,0001393718,2007-11-02,2009-10-30
92420,0000741038,1985-08-07,1990-06-25
92421,0001349436,2007-11-06,2016-01-06
92422,0001399067,2007-11-14,2009-10-19
92422,0001399067,2009-10-20,2011-03-11
92423,0001415020,2007-11-29,2016-10-31
92424,0001408501,2007-11-16,2010-09-30
92425,0001394186,2007-11-08,2009-06-01
92426,0001415921,2007-11-13,
92427,0001413745,2007-11-07,2025-04-30
92427,0001413745,2025-05-01,2025-05-29
92428,0001201792,2007-11-09,
92429,0001405073,2007-11-08,2019-11-11
92430,0001410064,2007-11-07,2011-03-11
92431,0001282393,2007-11-07,2010-02-26
92432,0001125376,2007-11-09,
92433,0001427570,2007-11-15,2018-12-28
92434,0001404306,2007-11-30,2007-11-30
92434,0001404306,2007-12-01,2020-03-31
92435,0001334303,2007-11-08,2010-10-04
92436,0000217365,1985-10-01,1986-01-30
92436,0000217365,1986-01-31,1995-03-22
92442,0001080131,2007-11-16,2010-12-31
92443,0001493225,2007-11-08,
92445,0001105184,2007-11-01,2016-07-29
92446,0001029299,2007-11-01,
92447,0001407185,2007-11-09,2010-03-05
92448,0001410172,2007-11-16,
92449,0001140215,2007-11-27,2023-02-15
92449,0001140215,2025-12-05,
92450,0001163698,2007-11-01,2013-07-31
92451,0001402305,2007-11-20,2012-02-29
92453,0001375063,2007-11-02,
92454,0001292653,2007-11-02,2017-02-28
92455,0001361579,2007-11-15,2010-07-30
92456,0001368148,2007-12-12,2023-10-17
92457,0001671013,2007-12-11,2021-06-30
92458,0001411419,2007-12-11,2014-04-30
92459,0001335102,2007-12-07,2009-07-31
92460,0001227930,2007-12-07,2015-04-30
92462,0001277092,2007-12-27,2013-06-28
92463,0001120105,2007-12-14,2009-12-31
92464,0001254419,2007-12-13,2016-01-29
92465,0001386198,2007-12-14,2013-09-30
92466,0001409375,2007-12-19,
92467,0001402829,2007-12-20,
92468,0001158780,2007-12-10,
92469,0001415404,2008-01-02,
92470,0001386716,2007-12-03,
92471,0001409171,2007-12-06,
92472,0001415911,2007-12-06,2017-03-31
92474,0001406982,2007-12-12,2009-10-30
92475,0001470683,2007-12-17,2009-12-28
92475,0001470683,2010-11-03,
92477,0001406391,2007-12-03,2009-11-08
92477,0001428205,2009-11-09,2010-01-31
92477,0001428205,2010-06-16,
92478,0001406587,2007-12-31,2017-10-05
92479,0000777489,1985-11-15,1990-01-31
92480,0001409383,2007-12-18,2009-12-07
92481,0001406251,2007-12-28,2010-02-24
92481,0001406251,2010-10-29,2012-10-17
92482,0001407031,2007-12-13,2009-11-06
92483,0001406081,2007-12-31,2009-08-21
92484,0001405419,2007-12-14,2010-11-04
92485,0001419723,2007-12-19,2012-10-31
92486,0001402225,2007-12-26,2009-11-02
92486,0001460329,2009-11-03,
92493,0001157408,2007-12-13,
92494,0001407539,2007-12-19,2010-11-30
92495,0000742699,1985-04-12,1985-10-31
92497,0001117106,2007-12-20,2016-11-30
92502,0001408100,2007-12-03,2009-11-16
92502,0001408100,2009-11-17,
92503,0001118847,2007-12-13,2009-11-11
92504,0001403301,2007-12-19,2009-06-30
92505,0001043382,2008-03-03,
92506,0001171662,2007-12-07,2022-02-28
92507,0001396016,2007-12-03,2009-10-20
92507,0001396016,2009-10-21,2015-04-29
92508,0000718082,1984-11-23,1985-01-30
92508,0000718082,1985-01-31,1986-12-25
92508,0000718082,1986-12-26,1996-07-10
92510,0001417961,2007-12-12,2012-11-30
92515,0001418225,2007-12-06,2016-06-30
92516,0000764635,1985-07-01,1990-04-27
92517,0001398453,2007-12-12,2025-09-04
92518,0001419945,2007-12-13,
92519,0001399233,2008-01-22,2011-06-27
92520,0001420529,2008-01-29,
92521,0001342958,2008-01-02,
92522,0001410703,2008-01-10,2011-06-30
92523,0001600125,2008-01-23,2021-11-30
92524,0000768608,1985-06-21,1997-11-17
92525,0001380712,2008-01-02,2010-02-17
92526,0001410402,2008-01-10,2009-05-01
92527,0001410471,2008-01-25,2015-11-20
92528,0001413898,2008-02-11,2025-09-30
92529,0001412914,2008-01-29,2017-08-31
92530,0000916457,2008-02-07,2018-03-29
92531,0000790024,2008-01-31,2014-06-04
92535,0001410056,2008-01-02,2017-10-10
92536,0001377757,2008-01-02,
92540,0001319009,2008-01-03,2015-06-19
92541,0001410240,2008-01-29,2009-04-01
92541,0001410240,2009-04-02,2009-06-05
92543,0001417892,2008-01-29,
92544,0001295172,2008-01-25,2010-06-01
92545,0001404079,2008-01-07,2017-11-16
92546,0001414255,2008-01-31,2010-01-19
92547,0001402364,2008-01-18,2009-10-31
92547,0001402364,2009-11-02,2010-02-17
92548,0001405037,2008-01-29,2009-12-31
92549,0001411583,2008-01-18,2010-08-31
92550,0001406234,2008-01-31,
92551,0001404675,2008-01-29,2010-08-04
92552,0001368582,2008-02-14,2010-10-29
92553,0001369774,2008-02-14,2012-09-05
92554,0001388319,2008-02-19,2009-02-26
92555,0001411303,2008-02-01,2016-05-31
92557,0001045742,2008-02-01,
92558,0001411861,2008-02-14,2013-12-31
92559,0000763700,1986-01-01,1986-01-30
92559,0000763700,1986-01-31,1989-04-28
92560,0001041177,2008-02-11,2018-12-31
92564,0001361916,2008-02-12,2009-04-06
92565,0001413609,2008-02-14,2010-02-12
92567,0000755000,1985-06-07,1987-12-16
92567,0000755000,1987-12-17,1989-11-06
92570,0000026780,2008-02-01,
92571,0001309082,2008-02-15,2023-07-31
92571,0001309082,2023-08-03,
92575,0000066109,1985-06-21,1995-05-31
92578,0001412203,2008-02-05,2010-01-29
92579,0001415581,2008-02-05,2010-01-22
92582,0001074909,2008-02-07,2013-11-21
92583,0000732026,1984-12-07,
92584,0001407437,2008-02-13,2011-02-23
92587,0001574774,2008-03-19,2021-02-26
92588,0001403431,2008-03-12,2023-10-31
92589,0001316517,2008-03-18,
92591,0000741742,1985-08-28,1998-11-30
92593,0001412665,2008-03-17,
92594,0001390478,2008-03-12,2017-12-31
92594,0001390478,2018-01-02,
92596,0001418819,2008-03-20,2009-09-29
92596,0001418819,2009-09-30,2009-09-30
92596,0001418819,2009-10-01,
92597,0001417398,2008-04-01,
92601,0001104485,2008-03-26,
92602,0001413329,2008-03-31,
92604,0000777518,1985-11-05,1988-09-19
92607,0001339688,2008-03-03,2014-02-06
92609,0000928366,2008-03-17,
92610,0001408193,2008-03-05,2009-12-07
92611,0001403161,2008-03-19,
92612,0000737561,1984-09-17,1998-10-19
92613,0001415362,2008-03-03,2010-01-29
92614,0001410636,2008-04-23,
92615,0001418255,2008-04-01,2010-04-07
92616,0001123870,2008-04-11,2013-05-06
92618,0001418135,2008-05-07,
92619,0001273441,2008-04-08,
92620,0001419521,2008-04-25,2016-07-29
92621,0001421461,2008-04-22,
92629,0001268236,2008-04-15,2010-12-10
92635,0001423221,2008-04-24,
92636,0001172136,2008-04-16,2018-04-30
92639,0000737023,1984-11-02,1988-07-29
92640,0001419581,2008-04-23,2017-01-31
92645,0001260996,2008-05-30,2011-11-30
92646,0000798985,2008-05-28,2014-08-29
92648,0001420800,2008-05-08,
92655,0000731766,1984-10-17,
92658,0001407463,2008-05-01,2013-12-31
92663,0000894490,1985-12-11,2009-05-21
92665,0001228627,2008-05-27,2020-11-05
92665,0001228627,2020-11-06,
92669,0001288750,2008-05-12,2016-02-12
92670,0001421182,2008-05-15,2015-09-21
92671,0000707786,1985-02-06,1988-07-18
92672,0001414475,2008-05-09,2019-02-28
92679,0001434754,2008-05-29,
92680,0001423689,2008-05-15,
92681,0001303330,2008-05-16,2016-02-29
92682,0001552670,2008-05-23,
92683,0001412558,2008-05-09,2009-11-29
92683,0001412558,2021-11-04,
92684,0002055116,2008-05-06,
92685,0001550603,2008-05-20,2023-07-31
92686,0001133869,2008-05-13,2011-05-11
92686,0001133869,2015-03-09,
92687,0001425565,2008-05-08,2019-02-14
92688,0001422892,2008-05-21,
92689,0001331931,2008-05-29,2010-09-15
92690,0000752642,1985-02-14,
92692,0001390312,2008-06-03,2019-12-31
92694,0001414932,2008-06-12,
92696,0001368308,2008-06-19,2019-10-31
92697,0001627014,2008-07-03,2014-01-02
92709,0001430602,2008-07-01,2018-03-29
92710,0001436223,2008-06-11,2010-08-25
92711,0001436223,2008-06-11,2010-08-25
92715,0001421150,2008-06-18,2008-10-29
92716,0000846617,2008-06-09,2021-01-31
92716,0000846617,2021-02-01,
92717,0001418919,2008-07-01,2011-04-05
92719,0000846807,1984-09-13,1994-12-30
92722,0001410637,2008-06-18,2010-05-28
92726,0001059142,2008-07-01,
92728,0001438644,2008-07-30,2021-03-31
92729,0001433660,2008-08-01,
92734,0001359154,2008-07-14,2010-04-12
92735,0000742714,1985-03-29,1991-03-21
92747,0001375205,2008-07-24,
92748,0001437260,2008-07-07,2021-10-29
92749,0001416569,2008-07-30,2011-07-28
92750,0001428156,2008-07-01,2011-05-31
92752,0001081206,2008-07-31,2012-10-31
92753,0001421517,2008-07-02,
92757,0001107563,2008-07-28,2010-09-27
92758,0001394954,2008-07-24,2016-03-31
92759,0001422185,2008-07-23,2010-01-13
92760,0000842694,2008-07-18,
92761,0001439229,2008-08-04,2012-11-05
92763,0000319156,2008-08-04,2013-07-16
92764,0001434130,2008-08-25,2012-09-28
92765,0001107694,2008-08-08,2016-11-03
92767,0001436612,2008-08-25,2011-03-17
92768,0001311369,2008-08-12,2011-11-17
92769,0001357450,2008-08-01,2024-07-31
92770,0000778424,1985-11-06,1995-10-31
92771,0001434729,2008-08-21,2017-12-31
92772,0001434620,2008-08-21,2018-08-31
92773,0001361538,2008-08-20,
92774,0001006637,2008-08-21,2010-01-26
92775,0001434621,2008-08-21,
92776,0001370416,2008-08-15,
92777,0001437106,2008-09-26,2019-09-30
92778,0001437107,2008-09-18,2022-04-08
92779,0001272597,2008-09-10,2012-11-05
92780,0001400810,2008-09-15,
92782,0000700923,2008-09-09,
92788,0001430452,2008-09-09,2012-11-30
92791,0000867773,2008-09-30,2011-11-30
92793,0001444406,2008-09-18,
92794,0000102163,1984-12-28,1991-06-10
92797,0001437226,2008-10-01,
92799,0000898174,2008-09-19,2008-11-25
92800,0001420413,2008-09-09,2010-08-31
92801,0001436040,2008-11-03,2010-05-28
92802,0001439124,2008-10-31,
92805,0001362718,2008-10-01,2019-07-31
92806,0001271057,2008-10-23,2011-06-15
92807,0000707605,1985-01-30,
92808,0002119322,2008-10-17,
92809,0001435508,2008-10-07,
92810,0001436425,2008-10-03,
92815,0000713412,1985-05-29,1993-07-30
92821,0001021097,2008-11-10,2011-04-01
92851,0000934547,2008-11-24,2015-06-30
92852,0001434588,2008-11-20,
92854,0001441236,2008-12-17,
92866,0000780416,1986-01-31,2000-02-29
92869,0001441848,2008-12-19,2010-04-30
92870,0001420525,2008-12-18,2016-06-30
92871,0000883237,2009-01-02,
92872,0000106618,2008-12-05,2017-10-31
92873,0000713671,2009-01-21,2019-11-30
92874,0000758743,1985-01-15,
92878,0001431567,2009-01-15,
92890,0001452575,2009-02-11,2017-06-14
92891,0001450445,2009-02-25,
92893,0001340677,2009-02-18,
92894,0001389072,2009-02-24,2016-08-31
92895,0001408276,2009-02-13,2012-09-13
92897,0000857949,2009-03-09,
92899,0001403795,2009-03-31,2011-03-24
92901,0001454021,2009-03-27,2021-04-30
92902,0001305323,2009-04-15,
92903,0000712036,1985-01-11,1997-12-31
92908,0001454979,2009-04-28,2021-03-31
92909,0001454980,2009-04-28,2021-03-31
92910,0001454981,2009-04-28,2021-05-28
92912,0001454978,2009-04-28,2021-03-31
92913,0001351285,2009-04-16,2020-10-30
92917,0001120370,2009-04-09,
92918,0001458696,2009-04-02,2020-04-30
92919,0000826154,2009-04-28,
92920,0000740942,2009-04-06,2012-02-29
92921,0001371781,2009-04-27,2015-01-30
92923,0001043533,2009-05-12,2012-06-30
92924,0001208208,2009-05-14,2017-10-05
92927,0001454741,2009-05-27,
92930,0000753762,1985-01-31,2007-12-12
92931,0001739942,2009-05-20,2016-02-05
92932,0001336644,2009-05-28,2013-09-30
92934,0001125914,2009-05-21,2014-07-23
92935,0000898770,2009-05-06,2022-08-31
92936,0001355042,2009-06-30,2018-07-16
92937,0001070045,2009-06-26,2011-04-20
92938,0001120830,2009-06-05,2011-09-20
92940,0001453814,2009-06-25,2019-10-31
92941,0001459450,2009-07-01,
92942,0001076939,2009-06-26,2015-12-18
92943,0001463398,2009-06-24,2011-08-31
92944,0000787251,2009-06-15,2010-05-27
92944,0000787251,2010-09-09,2012-02-29
92945,0001396446,2009-06-12,2018-07-31
92946,0000702001,1973-12-01,1979-08-30
92946,0000702001,1979-08-31,1989-09-27
92947,0001465317,2009-06-24,2011-04-19
92948,0001456772,2009-06-03,2025-10-06
92949,0001318220,2002-04-30,2009-06-04
92949,0001318220,2009-06-05,2016-05-31
92949,0001318220,2016-06-01,
92951,0001437071,2009-06-26,
92954,0000756972,1985-02-25,1986-01-30
92962,0000769413,1985-07-10,1990-06-29
92965,0001443387,2009-06-18,2012-01-31
92966,0001452477,2009-06-17,
92967,0001462586,2009-06-26,
92970,0001203900,2009-07-20,2011-12-28
92976,0001464423,2009-07-30,
92981,0001462418,2009-08-10,
92982,0001388855,2009-07-17,2012-10-02
92983,0001383571,2009-07-30,2015-12-23
92984,0001420302,2009-07-01,2020-08-31
92986,0001442620,2009-07-30,
92987,0001447051,2009-07-13,2025-04-30
92988,0001457543,2009-09-01,2015-03-31
92989,0000769465,1985-07-01,1990-08-31
92990,0001099977,2009-08-10,
92991,0000753224,2009-08-27,2012-04-26
92992,0001444598,2009-08-12,2011-11-01
92997,0000716180,1985-10-03,1994-02-23
92998,0001406574,2009-08-07,2013-07-02
92999,0001465128,2009-08-12,
93001,0001110649,2009-08-18,2019-01-31
93002,0001730168,2009-08-06,
93003,0001415841,2009-08-06,2011-10-05
93004,0001087294,2009-08-11,
93005,0000786368,2009-08-03,2011-04-15
93006,0001452384,2009-08-25,2011-02-23
93009,0000735571,1985-10-01,1999-09-02
93012,0001117057,2009-09-08,
93013,0001668717,2009-09-16,
93014,0001467760,2009-09-24,
93015,0001419178,2009-09-24,2013-05-31
93016,0001106644,2009-09-30,
93018,0001679688,2009-09-24,2017-01-10
93019,0001467027,2009-09-17,2013-05-31
93025,0000781902,1985-11-12,1999-01-06
93026,0001469392,2009-09-25,2022-06-30
93030,0001162747,2009-09-22,2011-04-08
93031,0001469510,2009-09-28,2019-02-28
93035,0001320414,2009-09-25,
93037,0001167178,2009-09-24,2013-07-09
93038,0001166389,2009-09-21,2011-03-11
93039,0001376742,2009-09-18,2011-07-05
93040,0001415277,2009-09-18,2014-10-31
93041,0000726803,1984-11-06,1989-10-31
93042,0001470157,2009-09-25,2015-11-30
93043,0000722256,2009-09-21,2015-07-31
93044,0001399521,2009-09-04,2019-03-04
93046,0001460801,2009-09-10,2013-12-12
93047,0001401688,2009-09-24,2014-08-29
93048,0001398551,2009-09-03,2014-07-31
93049,0001403794,2009-10-21,
93052,0001378706,2009-10-19,2017-05-31
93053,0001140022,2009-10-20,2016-12-22
93054,0001471055,2009-10-07,
93056,0000018169,2009-10-23,2013-11-04
93060,0000824335,1985-12-27,1996-02-29
93065,0001436126,2009-10-08,
93067,0001469395,2009-10-09,
93068,0000887637,2009-10-13,
93069,0001066923,2009-10-29,
