accession,cik,ticker,form,filing_time_utc,effective_trading_day,split
0001013871-25-000006,1013871,NRG,10-K,2025-02-26 20:36:57+00:00,2025-02-26,test
0000047111-25-000019,47111,HSY,8-K,2025-02-25 21:31:19+00:00,2025-02-26,test
0000950170-25-026874,788784,PEG,10-K,2025-02-25 22:24:49+00:00,2025-02-26,test
0000896878-25-000015,896878,INTU,10-Q,2025-02-25 21:11:24+00:00,2025-02-26,test
0001437749-25-005160,1442145,VRSK,10-K,2025-02-26 12:23:11+00:00,2025-02-26,test
0001193125-25-035235,1687229,INVH,8-K,2025-02-25 21:54:09+00:00,2025-02-26,test
0001628280-25-007741,1289490,EXR,8-K,2025-02-25 21:28:37+00:00,2025-02-26,test
0001193125-25-035258,97210,TER,8-K,2025-02-25 22:07:25+00:00,2025-02-26,test
0000066740-25-000019,66740,MMM,8-K,2025-02-26 11:32:52+00:00,2025-02-26,test
0000100493-25-000041,100493,TSN,8-K,2025-02-25 22:00:21+00:00,2025-02-26,test
0001035002-25-000005,1035002,VLO,10-K,2025-02-26 19:47:52+00:00,2025-02-26,test
0000915912-25-000005,915912,AVB,10-K,2025-02-27 20:35:29+00:00,2025-02-27,test
0001711269-25-000004,1711269,EVRG,10-K,2025-02-26 22:36:21+00:00,2025-02-27,test
0001065088-25-000034,1065088,EBAY,8-K,2025-02-26 21:06:59+00:00,2025-02-27,test
0000055067-25-000123,55067,K,8-K,2025-02-27 16:19:05+00:00,2025-02-27,test
0001628280-25-008716,4447,HES,10-K,2025-02-27 16:41:15+00:00,2025-02-27,test
0001108524-25-000002,1108524,CRM,8-K,2025-02-26 21:03:55+00:00,2025-02-27,test
0000945841-25-000025,945841,POOL,8-K,2025-02-26 21:06:50+00:00,2025-02-27,test
0000048465-25-000008,48465,HRL,10-Q,2025-02-27 18:41:00+00:00,2025-02-27,test
0000048465-25-000005,48465,HRL,8-K,2025-02-26 22:46:04+00:00,2025-02-27,test
0000885725-25-000013,885725,BSX,8-K,2025-02-26 21:27:11+00:00,2025-02-27,test
0000096943-25-000025,96943,TFX,8-K,2025-02-27 12:01:24+00:00,2025-02-27,test
0001193125-25-036754,1004980,PCG,8-K,2025-02-26 21:15:23+00:00,2025-02-27,test
0001193125-25-036846,882184,DHI,8-K,2025-02-26 21:51:48+00:00,2025-02-27,test
0000950142-25-000539,1858681,APO,8-K,2025-02-26 21:28:57+00:00,2025-02-27,test
0000950170-25-028406,352915,UHS,8-K,2025-02-27 13:45:09+00:00,2025-02-27,test
0001193125-25-036798,883241,SNPS,8-K,2025-02-26 21:31:40+00:00,2025-02-27,test
0001510295-25-000012,1510295,MPC,10-K,2025-02-27 17:01:38+00:00,2025-02-27,test
0000883241-25-000014,883241,SNPS,10-Q,2025-02-26 21:43:03+00:00,2025-02-27,test
0001390777-25-000046,1390777,BK,10-K,2025-02-27 12:00:18+00:00,2025-02-27,test
0001193125-25-038641,1410636,AWK,8-K,2025-02-27 17:58:03+00:00,2025-02-27,test
0001739940-25-000009,1739940,CI,10-K,2025-02-27 18:38:15+00:00,2025-02-27,test
0001193125-25-037636,1692819,VST,8-K,2025-02-27 12:55:30+00:00,2025-02-27,test
0001558370-25-001714,315189,DE,10-Q,2025-02-27 15:18:48+00:00,2025-02-27,test
0001489393-25-000008,1489393,LYB,10-K,2025-02-27 19:10:24+00:00,2025-02-27,test
0001193125-25-036894,1048911,FDX,8-K,2025-02-26 22:10:26+00:00,2025-02-27,test
0001558370-25-001743,1513761,NCLH,10-K,2025-02-27 17:20:43+00:00,2025-02-27,test
0001687229-25-000005,1687229,INVH,8-K,2025-02-26 21:15:20+00:00,2025-02-27,test
0000316709-25-000010,316709,SCHW,10-K,2025-02-26 21:25:18+00:00,2025-02-27,test
0001034054-25-000002,1034054,SBAC,10-K,2025-02-26 21:04:56+00:00,2025-02-27,test
0000320335-25-000013,320335,GL,10-K,2025-02-26 22:16:57+00:00,2025-02-27,test
0001141391-25-000023,1141391,MA,8-K,2025-02-26 22:10:28+00:00,2025-02-27,test
0001551182-25-000006,1551182,ETN,10-K,2025-02-27 19:22:18+00:00,2025-02-27,test
0001375365-25-000007,1375365,SMCI,8-K,2025-02-26 22:29:39+00:00,2025-02-27,test
0001090872-25-000003,1090872,A,8-K,2025-02-26 21:05:37+00:00,2025-02-27,test
0001687229-25-000008,1687229,INVH,10-K,2025-02-27 20:15:47+00:00,2025-02-27,test
0001792044-25-000004,1792044,VTRS,8-K,2025-02-27 12:38:46+00:00,2025-02-27,test
0001656423-25-000009,1037540,BXP,10-K,2025-02-27 20:36:49+00:00,2025-02-27,test
0000950170-25-028533,75677,PKG,10-K,2025-02-27 16:43:36+00:00,2025-02-27,test
0000277948-25-000008,277948,CSX,10-K,2025-02-27 19:08:11+00:00,2025-02-27,test
0001086222-25-000054,1086222,AKAM,8-K,2025-02-26 22:01:27+00:00,2025-02-27,test
0000091419-25-000008,91419,SJM,8-K,2025-02-27 12:17:23+00:00,2025-02-27,test
0001171843-25-001101,1513761,NCLH,8-K,2025-02-27 12:30:33+00:00,2025-02-27,test
0000950170-25-027785,352915,UHS,10-K,2025-02-26 21:20:42+00:00,2025-02-27,test
0001193125-25-037579,1711269,EVRG,8-K,2025-02-27 12:00:44+00:00,2025-02-27,test
0001437107-25-000028,1437107,WBD,8-K,2025-02-27 12:05:54+00:00,2025-02-27,test
0001437107-25-000031,1437107,WBD,10-K,2025-02-27 17:21:20+00:00,2025-02-27,test
0001045810-25-000023,1045810,NVDA,10-K,2025-02-26 21:48:33+00:00,2025-02-27,test
0001045810-25-000021,1045810,NVDA,8-K,2025-02-26 21:21:32+00:00,2025-02-27,test
0001326160-25-000072,1326160,DUK,10-K,2025-02-27 17:18:05+00:00,2025-02-27,test
0001564708-25-000104,1564708,NWS,8-K,2025-02-27 02:10:39+00:00,2025-02-27,test
0001193125-25-036732,1048286,MAR,8-K,2025-02-26 21:06:08+00:00,2025-02-27,test
0001031296-25-000003,1031296,FE,8-K,2025-02-26 21:25:17+00:00,2025-02-27,test
0000217346-25-000021,217346,TXT,8-K,2025-02-27 20:07:02+00:00,2025-02-27,test
0001193125-25-038008,1841666,APA,8-K,2025-02-27 14:48:27+00:00,2025-02-27,test
0001539838-25-000021,1539838,FANG,10-K,2025-02-26 21:16:41+00:00,2025-02-27,test
0001193125-25-036773,200406,JNJ,8-K,2025-02-26 21:23:21+00:00,2025-02-27,test
0001193125-25-036756,1659166,FTV,8-K,2025-02-26 21:15:43+00:00,2025-02-27,test
0001091667-25-000045,1091667,CHTR,8-K,2025-02-27 14:03:28+00:00,2025-02-27,test
0000900075-25-000007,900075,CPRT,10-Q,2025-02-26 21:41:11+00:00,2025-02-27,test
0001051470-25-000033,1051470,CCI,8-K,2025-02-26 21:22:07+00:00,2025-02-27,test
0001051470-25-000035,1051470,CCI,8-K,2025-02-26 21:25:47+00:00,2025-02-27,test
0000950170-25-028427,73309,NUE,10-K,2025-02-27 14:17:32+00:00,2025-02-27,test
0001193125-25-036882,1002047,NTAP,8-K,2025-02-26 22:06:49+00:00,2025-02-27,test
0000896159-25-000004,896159,CB,10-K,2025-02-27 20:56:15+00:00,2025-02-27,test
0001628280-25-008227,765880,DOC,8-K,2025-02-26 22:14:54+00:00,2025-02-27,test
0001104659-25-017490,1551152,ABBV,8-K,2025-02-26 22:04:39+00:00,2025-02-27,test
0001193125-25-036755,886982,GS,8-K,2025-02-26 21:15:21+00:00,2025-02-27,test
0000886982-25-000005,886982,GS,10-K,2025-02-27 13:50:25+00:00,2025-02-27,test
0001193125-25-036821,93410,CVX,8-K,2025-02-26 21:41:48+00:00,2025-02-27,test
0000950170-25-028387,715957,D,10-K,2025-02-27 13:17:17+00:00,2025-02-27,test
0000047217-25-000023,47217,HPQ,8-K,2025-02-27 21:18:12+00:00,2025-02-28,test
0001352010-25-000007,1352010,EPAM,10-K,2025-02-27 22:51:06+00:00,2025-02-28,test
0001564708-25-000106,1564708,NWS,8-K,2025-02-28 00:00:11+00:00,2025-02-28,test
0001321655-25-000033,1321655,PLTR,8-K,2025-02-27 23:02:46+00:00,2025-02-28,test
0001031296-25-000006,1031296,FE,10-K,2025-02-27 22:23:08+00:00,2025-02-28,test
0001104659-25-018243,865752,MNST,8-K,2025-02-27 21:19:31+00:00,2025-02-28,test
0000100517-25-000046,100517,UAL,10-K,2025-02-27 21:04:27+00:00,2025-02-28,test
0001213900-25-018040,62996,MAS,8-K,2025-02-27 21:16:37+00:00,2025-02-28,test
0001193125-25-039300,1389170,TRGP,8-K,2025-02-27 21:30:23+00:00,2025-02-28,test
0000047217-25-000025,47217,HPQ,10-Q,2025-02-27 23:38:14+00:00,2025-02-28,test
0001558370-25-001881,315189,DE,8-K,2025-02-28 12:00:28+00:00,2025-02-28,test
0001628280-25-008746,1175454,CPAY,10-K,2025-02-27 22:13:10+00:00,2025-02-28,test
0000947484-25-000017,947484,ACGL,10-K,2025-02-27 21:14:56+00:00,2025-02-28,test
0001193125-25-039302,310764,SYK,8-K,2025-02-27 21:30:29+00:00,2025-02-28,test
0000950170-25-029075,106535,WY,8-K,2025-02-27 21:18:02+00:00,2025-02-28,test
0001281761-25-000015,1281761,RF,8-K,2025-02-27 21:47:51+00:00,2025-02-28,test
0000096943-25-000031,96943,TFX,10-K,2025-02-28 13:46:38+00:00,2025-02-28,test
0000827052-25-000021,827052,EIX,8-K,2025-02-27 21:06:50+00:00,2025-02-28,test
0001193125-25-040518,51434,IP,8-K,2025-02-28 11:05:51+00:00,2025-02-28,test
0000950103-25-002608,723531,PAYX,8-K,2025-02-27 21:26:18+00:00,2025-02-28,test
0001104659-25-018619,2005951,SW,8-K,2025-02-28 11:30:27+00:00,2025-02-28,test
0001193125-25-039308,715957,D,8-K,2025-02-27 21:34:44+00:00,2025-02-28,test
0001506307-25-000012,1506307,KMI,8-K,2025-02-27 22:33:10+00:00,2025-02-28,test
0000922621-25-000003,922621,ERIE,8-K,2025-02-27 21:20:22+00:00,2025-02-28,test
0000072903-25-000029,72903,XEL,10-K,2025-02-27 21:07:51+00:00,2025-02-28,test
0001506307-25-000010,1506307,KMI,8-K,2025-02-27 21:24:53+00:00,2025-02-28,test
0000922621-25-000004,922621,ERIE,10-K,2025-02-27 21:25:43+00:00,2025-02-28,test
0001571996-25-000014,1571996,DELL,8-K,2025-02-27 21:07:59+00:00,2025-02-28,test
0000753308-25-000016,753308,NEE,8-K,2025-02-28 19:44:37+00:00,2025-02-28,test
0000827052-25-000024,827052,EIX,8-K,2025-02-28 00:28:36+00:00,2025-02-28,test
0001792044-25-000008,1792044,VTRS,10-K,2025-02-27 21:07:14+00:00,2025-02-28,test
0000731766-25-000063,731766,UNH,10-K,2025-02-27 22:16:21+00:00,2025-02-28,test
0001193125-25-039328,6951,AMAT,8-K,2025-02-27 21:46:24+00:00,2025-02-28,test
0000827052-25-000022,827052,EIX,10-K,2025-02-27 21:09:50+00:00,2025-02-28,test
0001692819-25-000013,1692819,VST,10-K,2025-02-27 23:59:13+00:00,2025-02-28,test
0001156375-25-000021,1156375,CME,10-K,2025-02-27 21:30:05+00:00,2025-02-28,test
0000922224-25-000011,922224,PPL,8-K,2025-02-28 19:31:41+00:00,2025-02-28,test
0001193125-25-039253,1141391,MA,8-K,2025-02-27 21:15:18+00:00,2025-02-28,test
0000074208-25-000013,74208,UDR,8-K,2025-02-27 21:18:13+00:00,2025-02-28,test
0000049826-25-000009,49826,ITW,8-K,2025-02-27 22:15:13+00:00,2025-02-28,test
0000821189-25-000010,821189,EOG,8-K,2025-02-27 21:27:14+00:00,2025-02-28,test
0000046080-25-000027,46080,HAS,10-K,2025-02-27 21:09:34+00:00,2025-02-28,test
0000078003-25-000054,78003,PFE,10-K,2025-02-27 21:27:18+00:00,2025-02-28,test
0000950170-25-029066,1002047,NTAP,10-Q,2025-02-27 21:15:30+00:00,2025-02-28,test
0001193125-25-039258,1099219,MET,8-K,2025-02-27 21:16:37+00:00,2025-02-28,test
0000821189-25-000011,821189,EOG,10-K,2025-02-27 21:33:55+00:00,2025-02-28,test
0000945841-25-000032,945841,POOL,10-K,2025-02-27 22:06:01+00:00,2025-02-28,test
0001104659-25-018847,820027,AMP,8-K,2025-02-28 15:49:16+00:00,2025-02-28,test
0001687229-25-000011,1687229,INVH,8-K,2025-02-28 00:25:43+00:00,2025-02-28,test
0000950170-25-029022,1002047,NTAP,8-K,2025-02-27 21:05:11+00:00,2025-02-28,test
0001095073-25-000015,1095073,EG,10-K,2025-02-27 21:53:29+00:00,2025-02-28,test
0001964738-25-000015,1964738,SOLV,8-K,2025-02-27 21:17:13+00:00,2025-02-28,test
0001097149-25-000012,1097149,ALGN,10-K,2025-02-28 12:03:45+00:00,2025-02-28,test
0000091419-25-000011,91419,SJM,10-Q,2025-02-27 21:17:56+00:00,2025-02-28,test
0001086222-25-000060,1086222,AKAM,8-K,2025-02-27 21:31:05+00:00,2025-02-28,test
0001628280-25-008617,1285785,MOS,8-K,2025-02-27 21:01:27+00:00,2025-02-28,test
0000935703-25-000007,935703,DLTR,8-K,2025-02-28 13:00:55+00:00,2025-02-28,test
0000891103-25-000027,891103,MTCH,10-K,2025-02-27 21:02:50+00:00,2025-02-28,test
0001065088-25-000037,1065088,EBAY,10-K,2025-02-27 21:06:24+00:00,2025-02-28,test
0001964738-25-000013,1964738,SOLV,8-K,2025-02-27 21:12:55+00:00,2025-02-28,test
0001140361-25-006275,1551182,ETN,8-K,2025-02-27 21:03:44+00:00,2025-02-28,test
0000769397-25-000013,769397,ADSK,8-K,2025-02-27 21:34:02+00:00,2025-02-28,test
0000092122-25-000028,92122,SO,8-K,2025-02-28 16:43:41+00:00,2025-02-28,test
0000874761-25-000006,874761,AES,8-K,2025-02-28 11:06:58+00:00,2025-02-28,test
0001558370-25-001886,1022671,STLD,10-K,2025-02-28 13:07:32+00:00,2025-02-28,test
0000037785-25-000030,37785,FMC,10-K,2025-02-28 18:39:51+00:00,2025-02-28,test
0001140361-25-006323,883241,SNPS,8-K,2025-02-27 22:11:00+00:00,2025-02-28,test
0000947484-25-000019,947484,ACGL,8-K,2025-02-27 21:17:55+00:00,2025-02-28,test
0001104659-25-019378,1002910,AEE,8-K,2025-03-03 11:06:33+00:00,2025-03-03,test
0000950142-25-000567,815097,CCL,8-K,2025-02-28 21:30:23+00:00,2025-03-03,test
0001628280-25-009060,1289490,EXR,10-K,2025-02-28 21:26:11+00:00,2025-03-03,test
0000070858-25-000147,70858,BAC,8-K,2025-02-28 21:54:48+00:00,2025-03-03,test
0000882095-25-000006,882095,GILD,10-K,2025-02-28 21:21:03+00:00,2025-03-03,test
0001193125-25-043776,1140536,WTW,8-K,2025-03-03 17:23:44+00:00,2025-03-03,test
0000084839-25-000041,84839,ROL,8-K,2025-02-28 21:05:15+00:00,2025-03-03,test
0001437749-25-005903,1280452,MPWR,10-K,2025-03-03 20:14:51+00:00,2025-03-03,test
0000050863-25-000024,50863,INTC,8-K,2025-02-28 22:22:51+00:00,2025-03-03,test
0000096021-25-000013,96021,SYY,8-K,2025-03-01 02:07:05+00:00,2025-03-03,test
0000827054-25-000037,827054,MCHP,8-K,2025-03-03 11:58:23+00:00,2025-03-03,test
0001418135-25-000016,1418135,KDP,8-K,2025-02-28 22:08:49+00:00,2025-03-03,test
0001104659-25-019465,56873,KR,8-K,2025-03-03 12:10:52+00:00,2025-03-03,test
0001524472-25-000013,1524472,XYL,10-K,2025-03-03 17:01:51+00:00,2025-03-03,test
0000936340-25-000076,936340,DTE,8-K,2025-02-28 21:15:58+00:00,2025-03-03,test
0001193125-25-042465,1057352,CSGP,8-K,2025-02-28 21:04:05+00:00,2025-03-03,test
0001564708-25-000108,1564708,NWS,8-K,2025-03-03 12:04:03+00:00,2025-03-03,test
0001193125-25-043535,1390777,BK,8-K,2025-03-03 14:05:41+00:00,2025-03-03,test
0001300514-25-000052,1300514,LVS,8-K,2025-03-03 13:35:23+00:00,2025-03-03,test
0001099800-25-000005,1099800,EW,10-K,2025-02-28 21:50:53+00:00,2025-03-03,test
0001964738-25-000019,1964738,SOLV,10-K,2025-02-28 21:56:56+00:00,2025-03-03,test
0001140361-25-006670,797468,OXY,8-K,2025-03-03 14:27:15+00:00,2025-03-03,test
0001140361-25-006519,849399,GEN,8-K,2025-02-28 21:05:03+00:00,2025-03-03,test
0000898173-25-000008,898173,ORLY,10-K,2025-02-28 21:27:19+00:00,2025-03-03,test
0001104659-25-019676,1002910,AEE,8-K,2025-03-03 17:53:54+00:00,2025-03-03,test
0001104659-25-019125,823768,WM,8-K,2025-02-28 21:05:27+00:00,2025-03-03,test
0001193125-25-042469,1393818,BX,10-K,2025-02-28 21:06:07+00:00,2025-03-03,test
0000049071-25-000009,49071,HUM,8-K,2025-03-03 12:30:10+00:00,2025-03-03,test
0000320335-25-000017,320335,GL,8-K,2025-02-28 21:43:10+00:00,2025-03-03,test
0001069183-25-000019,1069183,AXON,10-K,2025-02-28 21:22:06+00:00,2025-03-03,test
0001140361-25-006525,32604,EMR,8-K,2025-02-28 21:12:29+00:00,2025-03-03,test
0001410578-25-000248,865752,MNST,10-K,2025-02-28 22:19:05+00:00,2025-03-03,test
0002040266-25-000007,1841666,APA,10-K,2025-02-28 21:11:07+00:00,2025-03-03,test
0000950170-25-029980,1725057,DAY,10-K,2025-02-28 21:03:36+00:00,2025-03-03,test
0001090727-25-000028,1090727,UPS,8-K,2025-03-03 13:09:15+00:00,2025-03-03,test
0000950170-25-030709,910606,REG,8-K,2025-03-03 20:02:10+00:00,2025-03-03,test
0000851968-25-000047,851968,MHK,8-K,2025-02-28 21:16:18+00:00,2025-03-03,test
0000051253-25-000013,51253,IFF,10-K,2025-02-28 21:08:05+00:00,2025-03-03,test
0001140361-25-006521,859737,HOLX,8-K,2025-02-28 21:05:32+00:00,2025-03-03,test
0001140361-25-006662,859737,HOLX,8-K,2025-03-03 13:15:17+00:00,2025-03-03,test
0000080661-25-000007,80661,PGR,10-K,2025-03-03 15:34:24+00:00,2025-03-03,test
0001618034-25-000003,1285785,MOS,10-K,2025-03-03 20:57:06+00:00,2025-03-03,test
0000950170-25-030169,912595,MAA,8-K,2025-02-28 22:24:43+00:00,2025-03-03,test
0000891103-25-000030,891103,MTCH,8-K,2025-03-03 14:10:31+00:00,2025-03-03,test
0001193125-25-042544,93751,STT,8-K,2025-02-28 21:30:42+00:00,2025-03-03,test
0001193125-25-042485,75677,PKG,8-K,2025-02-28 21:10:52+00:00,2025-03-03,test
0000950170-25-030304,79282,BRO,8-K,2025-03-01 02:00:27+00:00,2025-03-03,test
0001404912-25-000015,1404912,KKR,10-K,2025-02-28 21:28:06+00:00,2025-03-03,test
0001410636-25-000054,1410636,AWK,8-K,2025-02-28 21:15:59+00:00,2025-03-03,test
0001140361-25-006753,1739940,CI,8-K,2025-03-03 21:15:35+00:00,2025-03-04,test
0000027419-25-000008,27419,TGT,8-K,2025-03-04 11:49:38+00:00,2025-03-04,test
0000063908-25-000014,63908,MCD,8-K,2025-03-04 19:57:47+00:00,2025-03-04,test
0001039684-25-000045,1039684,OKE,8-K,2025-03-03 22:15:20+00:00,2025-03-04,test
0000764478-25-000003,764478,BBY,8-K,2025-03-04 12:00:34+00:00,2025-03-04,test
0001090872-25-000010,1090872,A,8-K,2025-03-03 22:02:52+00:00,2025-03-04,test
0000004962-25-000022,4962,AXP,8-K,2025-03-03 21:40:44+00:00,2025-03-04,test
0001193125-25-044184,2012383,BLK,8-K,2025-03-03 21:41:53+00:00,2025-03-04,test
0000107263-25-000046,107263,WMB,8-K,2025-03-03 21:05:14+00:00,2025-03-04,test
0000764622-25-000026,764622,PNW,8-K,2025-03-03 21:13:18+00:00,2025-03-04,test
0000829224-25-000016,829224,SBUX,8-K,2025-03-04 13:36:27+00:00,2025-03-04,test
0001193125-25-044247,1757898,STE,8-K,2025-03-03 22:03:38+00:00,2025-03-04,test
0001090872-25-000008,1090872,A,10-Q,2025-03-03 21:59:37+00:00,2025-03-04,test
0001071739-25-000037,1071739,CNC,8-K,2025-03-03 22:03:02+00:00,2025-03-04,test
0000950170-25-031426,878927,ODFL,8-K,2025-03-04 16:28:02+00:00,2025-03-04,test
0000107815-25-000119,783325,WEC,8-K,2025-03-03 21:16:22+00:00,2025-03-04,test
0001585689-25-000033,1585689,HLT,8-K,2025-03-04 14:05:32+00:00,2025-03-04,test
0000072903-25-000050,72903,XEL,8-K,2025-03-03 21:31:51+00:00,2025-03-04,test
0000352541-25-000025,352541,LNT,8-K,2025-03-03 21:08:06+00:00,2025-03-04,test
0001171843-25-001229,866787,AZO,8-K,2025-03-04 11:55:09+00:00,2025-03-04,test
0001193125-25-044838,79879,PPG,8-K,2025-03-04 12:18:55+00:00,2025-03-04,test
0001564708-25-000110,1564708,NWS,8-K,2025-03-03 23:26:13+00:00,2025-03-04,test
0000096943-25-000033,96943,TFX,8-K,2025-03-03 23:22:49+00:00,2025-03-04,test
0001041061-25-000016,1041061,YUM,8-K,2025-03-04 13:07:36+00:00,2025-03-04,test
0000016732-25-000025,16732,CPB,8-K,2025-03-05 12:21:31+00:00,2025-03-05,test
0001535527-25-000005,1535527,CRWD,8-K,2025-03-04 21:11:41+00:00,2025-03-05,test
0001069183-25-000022,1069183,AXON,8-K,2025-03-05 13:12:47+00:00,2025-03-05,test
0001095073-25-000020,1095073,EG,8-K,2025-03-04 21:17:34+00:00,2025-03-05,test
0001193125-25-045595,1137774,PRU,8-K,2025-03-04 21:11:41+00:00,2025-03-05,test
0001193125-25-045633,1156375,CME,8-K,2025-03-04 21:30:01+00:00,2025-03-05,test
0001558370-25-002177,842023,TECH,8-K,2025-03-04 21:31:44+00:00,2025-03-05,test
0000935703-25-000009,935703,DLTR,8-K,2025-03-05 11:31:10+00:00,2025-03-05,test
0000016732-25-000026,16732,CPB,10-Q,2025-03-05 12:23:34+00:00,2025-03-05,test
0001193125-25-045574,1744489,DIS,8-K,2025-03-04 21:04:57+00:00,2025-03-05,test
0001193125-25-045644,1099219,MET,8-K,2025-03-04 21:33:11+00:00,2025-03-05,test
0001053507-25-000039,1053507,AMT,8-K,2025-03-05 13:21:06+00:00,2025-03-05,test
0000936340-25-000078,936340,DTE,8-K,2025-03-04 21:16:50+00:00,2025-03-05,test
0000745732-25-000007,745732,ROST,8-K,2025-03-04 21:04:11+00:00,2025-03-05,test
0001140361-25-006938,32604,EMR,8-K,2025-03-04 21:16:56+00:00,2025-03-05,test
0001628280-25-010256,1306830,CE,8-K,2025-03-05 12:29:26+00:00,2025-03-05,test
0000049196-25-000022,49196,HBAN,8-K,2025-03-05 11:00:16+00:00,2025-03-05,test
0001193125-25-045583,91576,KEY,8-K,2025-03-04 21:05:33+00:00,2025-03-05,test
0001193125-25-046230,1090012,DVN,8-K,2025-03-05 12:10:57+00:00,2025-03-05,test
0001628280-25-009865,36270,MTB,8-K,2025-03-04 21:19:17+00:00,2025-03-05,test
0001564708-25-000112,1564708,NWS,8-K,2025-03-04 23:30:11+00:00,2025-03-05,test
0000093751-25-000193,93751,STT,8-K,2025-03-05 19:30:46+00:00,2025-03-05,test
0001944048-25-000035,1944048,KVUE,8-K,2025-03-05 13:06:54+00:00,2025-03-05,test
0001193125-25-045581,831001,C,8-K,2025-03-04 21:05:32+00:00,2025-03-05,test
0000014693-25-000015,14693,BF,8-K,2025-03-05 13:15:33+00:00,2025-03-05,test
0000035527-25-000085,35527,FITB,8-K,2025-03-04 22:22:54+00:00,2025-03-05,test
0001193125-25-047287,1050915,PWR,8-K,2025-03-05 21:45:11+00:00,2025-03-06,test
0001104659-25-021187,56873,KR,8-K,2025-03-06 13:14:27+00:00,2025-03-06,test
0001413447-25-000021,1413447,NXPI,8-K,2025-03-06 13:18:14+00:00,2025-03-06,test
0001725057-25-000045,1725057,DAY,8-K,2025-03-05 21:25:55+00:00,2025-03-06,test
0001193125-25-047878,97210,TER,8-K,2025-03-06 13:01:07+00:00,2025-03-06,test
0001193125-25-047196,73309,NUE,8-K,2025-03-05 21:16:30+00:00,2025-03-06,test
0001099219-25-000077,1099219,MET,8-K,2025-03-05 21:20:47+00:00,2025-03-06,test
0001193125-25-047728,1097864,ON,8-K,2025-03-06 11:04:30+00:00,2025-03-06,test
0001213900-25-020929,62996,MAS,8-K,2025-03-06 13:13:10+00:00,2025-03-06,test
0001193125-25-048544,1618921,WBA,8-K,2025-03-06 17:17:52+00:00,2025-03-06,test
0001108524-25-000006,1108524,CRM,10-K,2025-03-05 21:16:48+00:00,2025-03-06,test
0001564708-25-000114,1564708,NWS,8-K,2025-03-06 01:00:28+00:00,2025-03-06,test
0001193125-25-047247,759944,CFG,8-K,2025-03-05 21:35:44+00:00,2025-03-06,test
0000014693-25-000018,14693,BF,10-Q,2025-03-05 21:28:59+00:00,2025-03-06,test
0001193125-25-047187,1002047,NTAP,8-K,2025-03-05 21:14:46+00:00,2025-03-06,test
0001996862-25-000011,1996862,BG,8-K,2025-03-06 13:34:19+00:00,2025-03-06,test
0001140361-25-007237,883241,SNPS,8-K,2025-03-05 22:18:49+00:00,2025-03-06,test
0001628280-25-010583,49071,HUM,8-K,2025-03-05 22:18:40+00:00,2025-03-06,test
0001071739-25-000040,1071739,CNC,8-K,2025-03-05 21:53:41+00:00,2025-03-06,test
0001193125-25-047345,40704,GIS,8-K,2025-03-05 22:11:33+00:00,2025-03-06,test
0001413329-25-000078,1413329,PM,8-K,2025-03-06 15:46:45+00:00,2025-03-06,test
0001193125-25-048097,1047862,ED,8-K,2025-03-06 15:51:42+00:00,2025-03-06,test
0001104659-25-020878,723125,MU,8-K,2025-03-05 21:10:13+00:00,2025-03-06,test
0001104659-25-021031,1748790,AMCR,8-K,2025-03-06 00:34:04+00:00,2025-03-06,test
0001193125-25-048432,1300514,LVS,8-K,2025-03-06 21:23:48+00:00,2025-03-07,test
0001193125-25-048508,1601712,SYF,8-K,2025-03-06 22:05:52+00:00,2025-03-07,test
0000035527-25-000089,35527,FITB,8-K,2025-03-06 21:27:40+00:00,2025-03-07,test
0001193125-25-048954,1659166,FTV,8-K,2025-03-07 12:00:25+00:00,2025-03-07,test
0001645590-25-000034,1645590,HPE,8-K,2025-03-06 21:08:18+00:00,2025-03-07,test
0001193125-25-049890,4447,HES,8-K,2025-03-07 16:15:34+00:00,2025-03-07,test
0001193125-25-050096,1618921,WBA,8-K,2025-03-07 20:57:43+00:00,2025-03-07,test
0002005951-25-000005,2005951,SW,10-K,2025-03-07 11:21:17+00:00,2025-03-07,test
